argument_text,average_strength,argument_id,argument_itself,text,label,mace_label_1,mace_prob_1,mace_label_2,mace_prob_2,mace_label_3,mace_prob_3
Abortion is stupid. All thes chicks that have abortions are stupid.,3.0,arg72391,Abortion is stupid. All thes chicks that have abortions are stupid.,Abortion is stupid. All thes chicks that have abortions are stupid.,3,strong,0.704090932480571,moderate,0.205510899674949,weak,0.0903981678444801
"Obama is the right guy to lead this country. I haven't been involved in the election, but unlike McCain, I think obama well actually carry out his plans for change . McCain, i think he wont do everything he said.",2.33,arg24494,obama well actually carry out his plans for change,"Obama is the right guy to lead this country. I haven't been involved in the election, but unlike McCain, I think obama well actually carry out his plans for change . McCain, i think he wont do everything he said.",2,strong,0.703460061648166,moderate,0.173347267523103,weak,0.123192670828731
Yes if and this is a big if if the whole of Europe the us south America and Europe fought with the help of supplies from the middle east and Africa as some African countries owe the west for us helping there conflict,2.2636054421768708,arg255860,Yes if and this is a big if if the whole of Europe the us south America and Europe fought with the help of supplies from the middle east and Africa,Yes if and this is a big if if the whole of Europe the us south America and Europe fought with the help of supplies from the middle east and Africa as some African countries owe the west for us helping there conflict,2,strong,0.701999492216828,moderate,0.149000253891586,weak,0.149000253891586
SMS `s are great. Now doctors use it to inform there patiences of the results of there medical test..YOU GOT AIDS!,2.0,arg500329,Now doctors use it to inform there patiences of the results of there medical test,SMS `s are great. Now doctors use it to inform there patiences of the results of there medical test..YOU GOT AIDS!,2,strong,0.701999492216828,moderate,0.149000253891586,weak,0.149000253891586
"While I am Catholic and Christian, I would have to say that YES, Chritianity is slowly passing away.",2.5,arg283607,"While I am Catholic and Christian, I would have to say that YES, Chritianity is slowly passing away.","While I am Catholic and Christian, I would have to say that YES, Chritianity is slowly passing away.",3,weak,0.7016771310539,strong,0.157900441170848,moderate,0.140422427775252
And think about...where are those other workers going to go? I mean they are already near the bottom of the barrel working at fast food joints. Do they honestly have any more options?,2.0,arg459453, they are already near the bottom of the barrel working at fast food joints. Do they honestly have any more options?,And think about...where are those other workers going to go? I mean they are already near the bottom of the barrel working at fast food joints. Do they honestly have any more options?,2,strong,0.699626540900626,weak,0.168313967567355,moderate,0.132059491532019
Should they be allowed to be taught that fairies do exist? No. The answer is no.,1.5,arg743914,Should they be allowed to be taught that fairies do exist? No. The answer is no.,Should they be allowed to be taught that fairies do exist? No. The answer is no.,1,strong,0.699626540900626,weak,0.168313967567355,moderate,0.132059491532019
I agree with Jean-Paul freesdom is not a sence a freeness but what you have done to gain freedom.You can go threw a lot in your liffe and not had freedom but you need to gain it just like gaining trust with your parents you gain than you have the freedom you want.,1.6,arg28723,You can go threw a lot in your liffe and not had freedom but you need to gain it just like gaining trust with your parents you gain than you have the freedom you want.,I agree with Jean-Paul freesdom is not a sence a freeness but what you have done to gain freedom.You can go threw a lot in your liffe and not had freedom but you need to gain it just like gaining trust with your parents you gain than you have the freedom you want.,1,moderate,0.699305944452236,strong,0.155730067101531,weak,0.144963988446233
management provides the technical education and also helps in managing the things in a planned manner if one should want to survive in the organisation you need to have both which helps to you run your employment smoothly,2.432376237623762,arg930871,management provides the technical education and also helps in managing the things in a planned manner,management provides the technical education and also helps in managing the things in a planned manner if one should want to survive in the organisation you need to have both which helps to you run your employment smoothly,3,moderate,0.699305944452236,strong,0.155730067101531,weak,0.144963988446233
Bender runs off of beer and is from the future and is far more robust than Optimus Prime.,2.1446067415730337,arg503073,Bender runs off of beer and is from the future and is far more robust than Optimus Prime.,Bender runs off of beer and is from the future and is far more robust than Optimus Prime.,2,weak,0.697965035880778,strong,0.215353586303423,moderate,0.0866813778157985
